linha;serie;clube_id;jogador_chave;clube;clube_curto;jogador;posicao;setor;forca;idade;valor_brl;pe;numero;nacionalidade;moral;energia;homonimo;no_patch;salario_semanal
1153;C;br_C_barra;br_C_barra|guilhermelazaroni;Pescador Catarinense;Pescador Catarinense;Robinho Machado;ZAG;DEF;20;22;640000;R;;Brasil;70;100;;editado;10000
1154;C;br_C_barra;br_C_barra|joaomiguel;Pescador Catarinense;Pescador Catarinense;Renato Martins;MC;MID;20;32;540000;L;;Brasil;70;100;;editado;10000
1155;C;br_C_barra;br_C_barra|warley;Pescador Catarinense;Pescador Catarinense;Nathan Lima;MEI;MID;20;20;610000;R;;Brasil;70;100;;editado;10000
1156;C;br_C_barra;br_C_barra|cleosilva;Pescador Catarinense;Pescador Catarinense;Júlio Melo;CA;ATT;20;24;660000;R;;Brasil;70;100;;editado;10000
1157;C;br_C_barra;br_C_barra|gabrielgomes;Pescador Catarinense;Pescador Catarinense;Eli;CA;ATT;20;21;620000;R;;Brasil;70;100;;editado;10000
1158;C;br_C_barra;br_C_barra|fabianovolpi;Pescador Catarinense;Pescador Catarinense;Vitor Siqueira;GOL;GK;19;20;570000;L;;Brasil;70;100;;editado;9200
1159;C;br_C_barra;br_C_barra|eduardonascimento;Pescador Catarinense;Pescador Catarinense;Diego Machado;MC;MID;19;20;570000;R;;Brasil;70;100;;editado;9200
1160;C;br_C_barra;br_C_barra|leoduarte;Pescador Catarinense;Pescador Catarinense;Thiago Xavier;LAD;DEF;18;29;550000;L;;Brasil;70;100;;editado;8400
1161;C;br_C_barra;br_C_barra|everton;Pescador Catarinense;Pescador Catarinense;Vagner Carvalho;GOL;GK;17;21;490000;R;;Brasil;70;100;;editado;7600
1162;C;br_C_botafogopb;br_C_botafogopb|nene;Tricolor do Interior;Tricolor do Interior;Kaique Correia;MEI;MID;24;27;940000;R;;Brasil;70;100;;editado;14000
1163;C;br_C_botafogopb;br_C_botafogopb|pk;Tricolor do Interior;Tricolor do Interior;Alex Barbosa;LAD;DEF;23;21;780000;R;;Brasil;70;100;;editado;13000
1164;C;br_C_botafogopb;br_C_botafogopb|henriquedourado;Tricolor do Interior;Tricolor do Interior;Felipe Santos;SA;ATT;22;21;730000;L;;Brasil;70;100;;editado;12000
1165;C;br_C_botafogopb;br_C_botafogopb|igormorais;Tricolor do Interior;Tricolor do Interior;Alex Peixoto;ZAG;DEF;21;30;660000;R;;Brasil;70;100;;editado;11000
1166;C;br_C_botafogopb;br_C_botafogopb|gustavosantos;Tricolor do Interior;Tricolor do Interior;Márcio Costa;CA;ATT;21;27;760000;R;;Brasil;70;100;;editado;11000
1167;C;br_C_botafogopb;br_C_botafogopb|maxwalef;Tricolor do Interior;Tricolor do Interior;Wagner Cavalcanti;GOL;GK;20;21;620000;R;;Brasil;70;100;;editado;10000
1168;C;br_C_botafogopb;br_C_botafogopb|lucassena;Tricolor do Interior;Tricolor do Interior;Vinícius Carvalho;ZAG;DEF;20;33;510000;R;;Brasil;70;100;;editado;10000
1169;C;br_C_botafogopb;br_C_botafogopb|edcarlos;Tricolor do Interior;Tricolor do Interior;Chico;MC;MID;20;21;620000;R;;Brasil;70;100;;editado;10000
1170;C;br_C_botafogopb;br_C_botafogopb|michael;Tricolor do Interior;Tricolor do Interior;Leandro Nunes;GOL;GK;19;33;470000;L;;Brasil;70;100;;editado;9200
1171;C;br_C_botafogopb;br_C_botafogopb|andersonchaves;Tricolor do Interior;Tricolor do Interior;Júlio Peixoto;CA;ATT;19;22;590000;R;;Brasil;70;100;;editado;9200
1172;C;br_C_botafogopb;br_C_botafogopb|duduhatamoto;Tricolor do Interior;Tricolor do Interior;Thiago Araújo;PD;ATT;19;27;650000;R;;Brasil;70;100;;editado;9200
1173;C;br_C_botafogopb;br_C_botafogopb|guilhermesantos;Tricolor do Interior;Tricolor do Interior;Bruno Correia;PE;ATT;19;20;570000;R;;Brasil;70;100;;editado;9200
1174;C;br_C_botafogopb;br_C_botafogopb|yansouto;Tricolor do Interior;Tricolor do Interior;Felipe Cavalcanti;LAE;DEF;18;32;460000;R;;Brasil;70;100;;editado;8400
1175;C;br_C_botafogopb;br_C_botafogopb|dudunardini;Tricolor do Interior;Tricolor do Interior;Nathan Machado;VOL;MID;18;31;490000;L;;Brasil;70;100;;editado;8400
1176;C;br_C_botafogopb;br_C_botafogopb|jhonatavarela;Tricolor do Interior;Tricolor do Interior;Leandro Cavalcanti;VOL;MID;18;32;460000;R;;Brasil;70;100;;editado;8400
1177;C;br_C_botafogopb;br_C_botafogopb|thalyson;Tricolor do Interior;Tricolor do Interior;Leandro Tavares;MC;MID;18;30;520000;R;;Brasil;70;100;;editado;8400
1178;C;br_C_botafogopb;br_C_botafogopb|henriquecarvalho;Tricolor do Interior;Tricolor do Interior;Yuri Cavalcanti;ZAG;DEF;18;24;570000;L;;Brasil;70;100;;editado;8400
1179;C;br_C_botafogopb;br_C_botafogopb|giovanni;Tricolor do Interior;Tricolor do Interior;Jean Ribeiro;MEI;MID;17;33;400000;R;;Brasil;70;100;;editado;7600
1180;C;br_C_botafogopb;br_C_botafogopb|joaodiogo;Tricolor do Interior;Tricolor do Interior;Wallace Rodrigues;PE;ATT;17;27;550000;R;;Brasil;70;100;;editado;7600
1181;C;br_C_botafogopb;br_C_botafogopb|renatoaraujo;Tricolor do Interior;Tricolor do Interior;Fernando Dias;ZAG;DEF;17;24;520000;L;;Brasil;70;100;;editado;7600
1182;C;br_C_brusque;br_C_brusque|alissoncassiano;Marreco da Serra;Marreco da Serra;Cleitinho;ZAG;DEF;23;24;830000;L;;Brasil;70;100;;editado;13000
1183;C;br_C_brusque;br_C_brusque|jfelix;Marreco da Serra;Marreco da Serra;Yuri Moreira;LAD;DEF;23;28;840000;R;;Brasil;70;100;;editado;13000
1184;C;br_C_brusque;br_C_brusque|lucasdesa;Marreco da Serra;Marreco da Serra;Rodrigo Teixeira;MEI;MID;23;31;720000;R;;Brasil;70;100;;editado;13000
1185;C;br_C_brusque;br_C_brusque|adrianofilho;Marreco da Serra;Marreco da Serra;André Freitas;CA;ATT;23;30;760000;R;;Brasil;70;100;;editado;13000
1186;C;br_C_brusque;br_C_brusque|franksalas;Marreco da Serra;Marreco da Serra;Nathan Andrade;ZAG;DEF;22;28;780000;R;;Brasil;70;100;;editado;12000
1187;C;br_C_brusque;br_C_brusque|petterson;Marreco da Serra;Marreco da Serra;Lucas Teixeira;CA;ATT;22;20;720000;R;;Brasil;70;100;;editado;12000
1188;C;br_C_brusque;br_C_brusque|matheusnogueira;Marreco da Serra;Marreco da Serra;Gabriel Silva;GOL;GK;21;33;550000;R;;Brasil;70;100;;editado;11000
1189;C;br_C_brusque;br_C_brusque|bernardo;Marreco da Serra;Marreco da Serra;José Tavares;VOL;MID;21;25;730000;L;;Brasil;70;100;;editado;11000
1190;C;br_C_brusque;br_C_brusque|leoataide;Marreco da Serra;Marreco da Serra;Wellington Cardoso;LAE;DEF;20;26;690000;R;;Brasil;70;100;;editado;10000
1191;C;br_C_brusque;br_C_brusque|joaopedro;Marreco da Serra;Marreco da Serra;Wagner Gomes;VOL;MID;20;33;510000;L;;Brasil;70;100;sim;editado;10000
1192;C;br_C_brusque;br_C_brusque|joaopedro;Marreco da Serra;Marreco da Serra;Relâmpago;PD;ATT;20;33;510000;L;;Brasil;70;100;sim;editado;10000
1193;C;br_C_brusque;br_C_brusque|gazao;Marreco da Serra;Marreco da Serra;Diego Cavalcanti;MEI;MID;19;26;640000;R;;Brasil;70;100;;editado;9200
1194;C;br_C_brusque;br_C_brusque|luizao;Marreco da Serra;Marreco da Serra;Cícero Barbosa;PE;ATT;19;20;570000;R;;Brasil;70;100;;editado;9200
1195;C;br_C_brusque;br_C_brusque|alvaro;Marreco da Serra;Marreco da Serra;Samuel Oliveira;SA;ATT;19;31;530000;L;;Brasil;70;100;;editado;9200
1196;C;br_C_brusque;br_C_brusque|lmoura;Marreco da Serra;Marreco da Serra;Wellington Almeida;GOL;GK;18;26;590000;R;;Brasil;70;100;;editado;8400
1197;C;br_C_brusque;br_C_brusque|bielfonseca;Marreco da Serra;Marreco da Serra;Robinho Dias;MC;MID;18;21;530000;R;;Brasil;70;100;;editado;8400
1198;C;br_C_brusque;br_C_brusque|vitormartins;Marreco da Serra;Marreco da Serra;Vini;ZAG;DEF;18;20;520000;R;;Brasil;70;100;;editado;8400
1199;C;br_C_brusque;br_C_brusque|raimar;Marreco da Serra;Marreco da Serra;Nathan Correia;ZAG;DEF;17;22;500000;R;;Brasil;70;100;;editado;7600
1200;C;br_C_brusque;br_C_brusque|roberto;Marreco da Serra;Marreco da Serra;Alex Xavier;LAD;DEF;17;21;490000;R;;Brasil;70;100;;editado;7600
1201;C;br_C_brusque;br_C_brusque|diegoaraujo;Marreco da Serra;Marreco da Serra;Vitor Cavalcanti;MC;MID;17;21;490000;R;;Brasil;70;100;;editado;7600
1202;C;br_C_caxiasdosul;br_C_caxiasdosul|marcelodalsoler;Grená Gaúcho;Grená Gaúcho;Denilson Souza;GOL;GK;24;21;840000;R;;Brasil;70;100;;editado;14000
1203;C;br_C_caxiasdosul;br_C_caxiasdosul|leolang;Grená Gaúcho;Grená Gaúcho;Gustavo Carvalho;GOL;GK;23;24;830000;R;;Brasil;70;100;;editado;13000
1204;C;br_C_caxiasdosul;br_C_caxiasdosul|joilson;Grená Gaúcho;Grená Gaúcho;José Ribeiro;ZAG;DEF;23;30;760000;R;;Brasil;70;100;;editado;13000
1205;C;br_C_caxiasdosul;br_C_caxiasdosul|yannrolim;Grená Gaúcho;Grená Gaúcho;Pedro Nunes;VOL;MID;23;29;800000;R;;Brasil;70;100;;editado;13000
1206;C;br_C_caxiasdosul;br_C_caxiasdosul|jean;Grená Gaúcho;Grená Gaúcho;Douglas Cavalcanti;CA;ATT;23;20;770000;R;;Brasil;70;100;;editado;13000
1207;C;br_C_caxiasdosul;br_C_caxiasdosul|ronei;Grená Gaúcho;Grená Gaúcho;Denilson Moreira;ZAG;DEF;22;25;790000;R;;Brasil;70;100;;editado;12000
1208;C;br_C_caxiasdosul;br_C_caxiasdosul|gustavonescau;Grená Gaúcho;Grená Gaúcho;Maicon Melo;PE;ATT;22;32;640000;L;;Brasil;70;100;;editado;12000
1209;C;br_C_caxiasdosul;br_C_caxiasdosul|calyson;Grená Gaúcho;Grená Gaúcho;Alan Carvalho;PD;ATT;21;33;550000;R;;Brasil;70;100;;editado;11000
1210;C;br_C_caxiasdosul;br_C_caxiasdosul|lucascandido;Grená Gaúcho;Grená Gaúcho;João Tavares;MC;MID;20;21;620000;R;;Brasil;70;100;;editado;10000
1211;C;br_C_caxiasdosul;br_C_caxiasdosul|arthurviana;Grená Gaúcho;Grená Gaúcho;Carlos Guimarães;CA;ATT;20;31;570000;R;;Brasil;70;100;;editado;10000
1212;C;br_C_caxiasdosul;br_C_caxiasdosul|vitorfeijao;Grená Gaúcho;Grená Gaúcho;Anderson Silva;SA;ATT;20;32;540000;R;;Brasil;70;100;;editado;10000
1213;C;br_C_caxiasdosul;br_C_caxiasdosul|thiagoennes;Grená Gaúcho;Grená Gaúcho;Canivete;LAD;DEF;19;25;630000;R;;Brasil;70;100;;editado;9200
1214;C;br_C_caxiasdosul;br_C_caxiasdosul|gabrielgomes;Grená Gaúcho;Grená Gaúcho;Fernando Gomes;MC;MID;19;20;570000;R;;Brasil;70;100;;editado;9200
1215;C;br_C_caxiasdosul;br_C_caxiasdosul|carlossilva;Grená Gaúcho;Grená Gaúcho;Teteu;MC;MID;19;23;600000;L;;Brasil;70;100;;editado;9200
1216;C;br_C_caxiasdosul;br_C_caxiasdosul|mauricio;Grená Gaúcho;Grená Gaúcho;Leandro Machado;LAD;DEF;18;31;490000;R;;Brasil;70;100;;editado;8400
1217;C;br_C_caxiasdosul;br_C_caxiasdosul|vitinho;Grená Gaúcho;Grená Gaúcho;Ricardo Machado;ZAG;DEF;18;23;560000;R;;Brasil;70;100;;editado;8400
1218;C;br_C_caxiasdosul;br_C_caxiasdosul|brenosantos;Grená Gaúcho;Grená Gaúcho;Rodrigo Farias;VOL;MID;18;24;570000;L;;Brasil;70;100;;editado;8400
1219;C;br_C_caxiasdosul;br_C_caxiasdosul|andresrobles;Grená Gaúcho;Grená Gaúcho;Adriano Machado;ZAG;DEF;17;22;500000;R;;Brasil;70;100;;editado;7600
1220;C;br_C_caxiasdosul;br_C_caxiasdosul|roberto;Grená Gaúcho;Grená Gaúcho;Lucas Xavier;LAE;DEF;17;21;490000;R;;Brasil;70;100;;editado;7600
1221;C;br_C_caxiasdosul;br_C_caxiasdosul|wellingtonreis;Grená Gaúcho;Grená Gaúcho;Igor Pinto;MEI;MID;17;30;480000;R;;Brasil;70;100;;editado;7600
1222;C;br_C_confianca;br_C_confianca|marcelo;Proletário FC;Proletário FC;Bode;LAE;DEF;24;21;840000;R;;Brasil;70;100;;editado;14000
1223;C;br_C_confianca;br_C_confianca|fabriciooya;Proletário FC;Proletário FC;Jonathan Souza;MC;MID;23;32;680000;R;;Brasil;70;100;;editado;13000
1224;C;br_C_confianca;br_C_confianca|guilhermenunes;Proletário FC;Proletário FC;Valdir Pereira;MEI;MID;23;21;780000;L;;Brasil;70;100;;editado;13000
1225;C;br_C_confianca;br_C_confianca|mateusludke;Proletário FC;Proletário FC;Pedro Siqueira;ZAG;DEF;22;22;750000;R;;Brasil;70;100;;editado;12000
1226;C;br_C_confianca;br_C_confianca|valdir;Proletário FC;Proletário FC;João Rocha;LAD;DEF;22;20;720000;R;;Brasil;70;100;;editado;12000
1227;C;br_C_confianca;br_C_confianca|danielzinho;Proletário FC;Proletário FC;Fernando Souza;CA;ATT;21;23;700000;R;;Brasil;70;100;;editado;11000
1228;C;br_C_confianca;br_C_confianca|maikonaquino;Proletário FC;Proletário FC;Thiago Peixoto;PE;ATT;21;22;690000;R;;Brasil;70;100;;editado;11000
1229;C;br_C_confianca;br_C_confianca|sassa;Proletário FC;Proletário FC;Thiago Barbosa;CA;ATT;21;25;730000;L;;Brasil;70;100;;editado;11000
1230;C;br_C_confianca;br_C_confianca|rafaelpascoal;Proletário FC;Proletário FC;Tronco;GOL;GK;20;30;610000;L;;Brasil;70;100;;editado;10000
1231;C;br_C_confianca;br_C_confianca|icaro;Proletário FC;Proletário FC;Emerson Cavalcanti;ZAG;DEF;19;20;570000;R;;Brasil;70;100;;editado;9200
1232;C;br_C_confianca;br_C_confianca|brunosilva;Proletário FC;Proletário FC;Paulo Lima;VOL;MID;19;27;650000;R;;Brasil;70;100;;editado;9200
1233;C;br_C_confianca;br_C_confianca|wendel;Proletário FC;Proletário FC;Rodrigo Melo;VOL;MID;19;27;650000;R;;Brasil;70;100;;editado;9200
1234;C;br_C_confianca;br_C_confianca|matheusemiliano;Proletário FC;Proletário FC;Hugo Vieira;GOL;GK;18;27;600000;R;;Brasil;70;100;;editado;8400
1235;C;br_C_confianca;br_C_confianca|adryan;Proletário FC;Proletário FC;Jonathan Pinto;ZAG;DEF;18;21;530000;R;;Brasil;70;100;;editado;8400
1236;C;br_C_confianca;br_C_confianca|eduardomoura;Proletário FC;Proletário FC;Otávio Barbosa;ZAG;DEF;18;30;520000;R;;Brasil;70;100;;editado;8400
1237;C;br_C_confianca;br_C_confianca|kelvyn;Proletário FC;Proletário FC;Jean Farias;LAD;DEF;18;29;550000;R;;Brasil;70;100;;editado;8400
1238;C;br_C_confianca;br_C_confianca|weriton;Proletário FC;Proletário FC;Passarinho;ZAG;DEF;18;32;460000;R;;Brasil;70;100;;editado;8400
1239;C;br_C_confianca;br_C_confianca|iago;Proletário FC;Proletário FC;Fábio Vieira;PD;ATT;17;32;430000;R;;Brasil;70;100;;editado;7600
1240;C;br_C_confianca;br_C_confianca|andrerocha;Proletário FC;Proletário FC;Sebastião Almeida;MC;MID;17;19;470000;R;;Brasil;70;100;;editado;7600
1241;C;br_C_confianca;br_C_confianca|eduardooliveira;Proletário FC;Proletário FC;Douglas Siqueira;MC;MID;16;24;470000;R;;Brasil;70;100;;editado;6800
1242;C;br_C_ferroviaria;br_C_ferroviaria|ricardinho;Locomotiva Paulista;Locomotiva Paulista;Vagner Cavalcanti;VOL;MID;24;25;910000;R;;Brasil;70;100;;editado;14000
1243;C;br_C_ferroviaria;br_C_ferroviaria|denisjunior;Locomotiva Paulista;Locomotiva Paulista;Hugo Tavares;GOL;GK;23;32;680000;R;;Brasil;70;100;;editado;13000
1244;C;br_C_ferroviaria;br_C_ferroviaria|edsonlucas;Locomotiva Paulista;Locomotiva Paulista;Tiago Rodrigues;ZAG;DEF;23;25;850000;R;;Brasil;70;100;;editado;13000
1245;C;br_C_ferroviaria;br_C_ferroviaria|erik;Locomotiva Paulista;Locomotiva Paulista;Valdir Peixoto;ZAG;DEF;23;25;850000;R;;Brasil;70;100;;editado;13000
1246;C;br_C_ferroviaria;br_C_ferroviaria|lucasrodrigues;Locomotiva Paulista;Locomotiva Paulista;Márcio Teixeira;ZAG;DEF;23;30;760000;R;;Brasil;70;100;;editado;13000
1247;C;br_C_ferroviaria;br_C_ferroviaria|zevitor;Locomotiva Paulista;Locomotiva Paulista;Anderson Carvalho;LAD;DEF;23;25;850000;R;;Brasil;70;100;;editado;13000
1248;C;br_C_ferroviaria;br_C_ferroviaria|leowall;Locomotiva Paulista;Locomotiva Paulista;Maicon Andrade;GOL;GK;22;28;780000;R;;Brasil;70;100;;editado;12000
1249;C;br_C_ferroviaria;br_C_ferroviaria|alencar;Locomotiva Paulista;Locomotiva Paulista;José Nascimento;MC;MID;21;30;660000;R;;Brasil;70;100;;editado;11000
1250;C;br_C_ferroviaria;br_C_ferroviaria|feliperodrigues;Locomotiva Paulista;Locomotiva Paulista;Wellington Nascimento;PD;ATT;21;27;760000;R;;Brasil;70;100;;editado;11000
1251;C;br_C_ferroviaria;br_C_ferroviaria|albano;Locomotiva Paulista;Locomotiva Paulista;Wesley Carvalho;VOL;MID;20;27;700000;R;;Brasil;70;100;;editado;10000
1252;C;br_C_ferroviaria;br_C_ferroviaria|david;Locomotiva Paulista;Locomotiva Paulista;Valdir Almeida;MEI;MID;20;20;610000;R;;Brasil;70;100;;editado;10000
1253;C;br_C_ferroviaria;br_C_ferroviaria|guilhermeferreira;Locomotiva Paulista;Locomotiva Paulista;Aranha;LAD;DEF;19;24;610000;L;;Brasil;70;100;;editado;9200
1254;C;br_C_ferroviaria;br_C_ferroviaria|denilson;Locomotiva Paulista;Locomotiva Paulista;Alan Santos;CA;ATT;19;20;570000;R;;Brasil;70;100;;editado;9200
1255;C;br_C_ferroviaria;br_C_ferroviaria|gustavomedina;Locomotiva Paulista;Locomotiva Paulista;Júlio Freitas;LAE;DEF;18;29;550000;R;;Brasil;70;100;;editado;8400
1256;C;br_C_ferroviaria;br_C_ferroviaria|fabiosoares;Locomotiva Paulista;Locomotiva Paulista;Márcio Siqueira;PE;ATT;18;20;520000;R;;Brasil;70;100;;editado;8400
1257;C;br_C_ferroviaria;br_C_ferroviaria|hernani;Locomotiva Paulista;Locomotiva Paulista;Danilo Nascimento;CA;ATT;18;28;570000;R;;Brasil;70;100;;editado;8400
1258;C;br_C_ferroviaria;br_C_ferroviaria|vitorbarreto;Locomotiva Paulista;Locomotiva Paulista;Thiago Andrade;SA;ATT;18;21;530000;R;;Brasil;70;100;;editado;8400
1259;C;br_C_ferroviaria;br_C_ferroviaria|leandrorocha;Locomotiva Paulista;Locomotiva Paulista;João Lima;ZAG;DEF;18;19;510000;R;;Brasil;70;100;;editado;8400
1260;C;br_C_ferroviaria;br_C_ferroviaria|leandromelo;Locomotiva Paulista;Locomotiva Paulista;Leão;MC;MID;17;24;520000;R;;Brasil;70;100;;editado;7600
1261;C;br_C_ferroviaria;br_C_ferroviaria|rafaelrodrigues;Locomotiva Paulista;Locomotiva Paulista;Cleiton Rocha;MC;MID;17;19;470000;R;;Brasil;70;100;;editado;7600
1262;C;br_C_figueirense;br_C_figueirense|arthurhenrique;Figueira da Ilha;Figueira da Ilha;Vitor Melo;ZAG;DEF;23;21;780000;R;;Brasil;70;100;;editado;13000
1263;C;br_C_figueirense;br_C_figueirense|fabricio;Figueira da Ilha;Figueira da Ilha;Hugo Dias;GOL;GK;22;31;670000;R;;Brasil;70;100;;editado;12000
1264;C;br_C_figueirense;br_C_figueirense|matheusmascarenhas;Figueira da Ilha;Figueira da Ilha;Jean Siqueira;LAD;DEF;22;25;790000;R;;Brasil;70;100;;editado;12000
1265;C;br_C_figueirense;br_C_figueirense|breno;Figueira da Ilha;Figueira da Ilha;Professor;VOL;MID;22;32;640000;R;;Brasil;70;100;;editado;12000
1266;C;br_C_figueirense;br_C_figueirense|jorginho;Figueira da Ilha;Figueira da Ilha;Francisco Farias;MEI;MID;22;28;780000;R;;Brasil;70;100;;editado;12000
1267;C;br_C_figueirense;br_C_figueirense|pablo;Figueira da Ilha;Figueira da Ilha;Cleiton Pinto;CA;ATT;22;28;780000;R;;Brasil;70;100;;editado;12000
1268;C;br_C_figueirense;br_C_figueirense|douglas;Figueira da Ilha;Figueira da Ilha;Danilo Machado;LAD;DEF;20;23;650000;R;;Brasil;70;100;;editado;10000
1269;C;br_C_figueirense;br_C_figueirense|jhonnathan;Figueira da Ilha;Figueira da Ilha;Vitor Pereira;ZAG;DEF;20;29;640000;R;;Brasil;70;100;;editado;10000
1270;C;br_C_figueirense;br_C_figueirense|flavio;Figueira da Ilha;Figueira da Ilha;Douglas Freitas;MEI;MID;20;27;700000;R;;Brasil;70;100;;editado;10000
1271;C;br_C_figueirense;br_C_figueirense|jeanmangabeira;Figueira da Ilha;Figueira da Ilha;Espeto;VOL;MID;20;21;620000;L;;Brasil;70;100;;editado;10000
1272;C;br_C_figueirense;br_C_figueirense|felipeaugusto;Figueira da Ilha;Figueira da Ilha;Ouro;CA;ATT;20;29;640000;R;;Brasil;70;100;;editado;10000
1273;C;br_C_figueirense;br_C_figueirense|silvinho;Figueira da Ilha;Figueira da Ilha;Wellington Guimarães;SA;ATT;20;24;660000;R;;Brasil;70;100;;editado;10000
1274;C;br_C_figueirense;br_C_figueirense|hyuri;Figueira da Ilha;Figueira da Ilha;Leandro Rocha;PD;ATT;19;29;590000;R;;Brasil;70;100;;editado;9200
1275;C;br_C_figueirense;br_C_figueirense|igorgabriel;Figueira da Ilha;Figueira da Ilha;Tiago Carvalho;GOL;GK;18;23;560000;L;;Brasil;70;100;;editado;8400
1276;C;br_C_figueirense;br_C_figueirense|ezequiel;Figueira da Ilha;Figueira da Ilha;Sebastião Siqueira;LAE;DEF;18;28;570000;R;;Brasil;70;100;;editado;8400
1277;C;br_C_figueirense;br_C_figueirense|dudusampaio;Figueira da Ilha;Figueira da Ilha;Paulo Nascimento;MC;MID;18;22;550000;R;;Brasil;70;100;;editado;8400
1278;C;br_C_figueirense;br_C_figueirense|diegocosta;Figueira da Ilha;Figueira da Ilha;Anderson Barbosa;MC;MID;18;19;510000;R;;Brasil;70;100;;editado;8400
1279;C;br_C_figueirense;br_C_figueirense|andersonconceicao;Figueira da Ilha;Figueira da Ilha;André Almeida;ZAG;DEF;17;24;520000;R;;Brasil;70;100;;editado;7600
1280;C;br_C_figueirense;br_C_figueirense|kayke;Figueira da Ilha;Figueira da Ilha;Vagner Souza;PE;ATT;17;25;530000;R;;Brasil;70;100;;editado;7600
1281;C;br_C_figueirense;br_C_figueirense|felipesilva;Figueira da Ilha;Figueira da Ilha;Alan Freitas;ZAG;DEF;17;22;500000;L;;Brasil;70;100;;editado;7600
1282;C;br_C_floresta;br_C_floresta|cesar;Verdão Cearense;Verdão Cearense;André Vieira;GOL;GK;23;24;830000;R;;Brasil;70;100;;editado;13000
1283;C;br_C_floresta;br_C_floresta|diegomatos;Verdão Cearense;Verdão Cearense;Adriano Rocha;LAE;DEF;23;22;800000;R;;Brasil;70;100;;editado;13000
1284;C;br_C_floresta;br_C_floresta|eliandrocarvalho;Verdão Cearense;Verdão Cearense;Marechal;LAD;DEF;23;26;860000;L;;Brasil;70;100;;editado;13000
1285;C;br_C_floresta;br_C_floresta|diogomourao;Verdão Cearense;Verdão Cearense;Diego Ribeiro;CA;ATT;23;23;820000;R;;Brasil;70;100;;editado;13000
1286;C;br_C_floresta;br_C_floresta|rafinha;Verdão Cearense;Verdão Cearense;Cícero Lima;CA;ATT;23;29;800000;L;;Brasil;70;100;;editado;13000
1287;C;br_C_floresta;br_C_floresta|cedric;Verdão Cearense;Verdão Cearense;Hugo Souza;LAD;DEF;22;28;780000;R;;Brasil;70;100;;editado;12000
1288;C;br_C_floresta;br_C_floresta|valdo;Verdão Cearense;Verdão Cearense;Danilo Araújo;ZAG;DEF;22;32;640000;R;;Brasil;70;100;;editado;12000
1289;C;br_C_floresta;br_C_floresta|danrley;Verdão Cearense;Verdão Cearense;Elias Almeida;MC;MID;22;27;820000;R;;Brasil;70;100;;editado;12000
1290;C;br_C_floresta;br_C_floresta|mathesinho;Verdão Cearense;Verdão Cearense;Jonathan Barbosa;PE;ATT;22;22;750000;R;;Brasil;70;100;;editado;12000
1291;C;br_C_floresta;br_C_floresta|bismark;Verdão Cearense;Verdão Cearense;Valdir Batista;VOL;MID;21;31;620000;L;;Brasil;70;100;;editado;11000
1292;C;br_C_floresta;br_C_floresta|guilhermeborges;Verdão Cearense;Verdão Cearense;Robson Cavalcanti;MEI;MID;20;22;640000;R;;Brasil;70;100;;editado;10000
1293;C;br_C_floresta;br_C_floresta|marcoantonio;Verdão Cearense;Verdão Cearense;João Dias;ZAG;DEF;19;21;580000;R;;Brasil;70;100;;editado;9200
1294;C;br_C_floresta;br_C_floresta|wesleydias;Verdão Cearense;Verdão Cearense;Baixinho;MC;MID;19;21;580000;L;;Brasil;70;100;;editado;9200
1295;C;br_C_floresta;br_C_floresta|jefersonsouza;Verdão Cearense;Verdão Cearense;Fernando Bezerra;ZAG;DEF;18;20;520000;R;;Brasil;70;100;;editado;8400
1296;C;br_C_floresta;br_C_floresta|tiepo;Verdão Cearense;Verdão Cearense;Emerson Monteiro;ZAG;DEF;18;29;550000;R;;Brasil;70;100;;editado;8400
1297;C;br_C_floresta;br_C_floresta|eduardo;Verdão Cearense;Verdão Cearense;Vitor Rocha;ZAG;DEF;18;20;520000;L;;Brasil;70;100;;editado;8400
1298;C;br_C_floresta;br_C_floresta|joaoceleri;Verdão Cearense;Verdão Cearense;Wellington Batista;PD;ATT;18;33;440000;L;;Brasil;70;100;;editado;8400
1299;C;br_C_floresta;br_C_floresta|dalton;Verdão Cearense;Verdão Cearense;Antônio Machado;GOL;GK;17;32;430000;R;;Brasil;70;100;;editado;7600
